alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,18483.5,-0.144905,18483.5,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,18483.5,-0.144905,18483.5,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,18484.4,-0.144836,18484.4,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,18484.4,-0.144836,18484.4,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,18493.2,-0.14413,18493.2,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,18493.2,-0.14413,18493.2,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,18514.5,-0.142438,18514.5,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,18514.5,-0.142438,18514.5,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,18547.4,-0.139812,18547.4,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,18547.4,-0.139812,18547.4,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,18592.3,-0.136229,18592.3,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,18592.3,-0.136229,18592.3,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,18649.4,-0.131673,18649.4,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,18649.4,-0.131673,18649.4,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,18718.9,-0.126126,18718.9,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,18718.9,-0.126126,18718.9,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,18801.2,-0.11956,18801.2,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,18801.2,-0.11956,18801.2,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,18896.3,-0.111975,18896.3,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,18896.3,-0.111975,18896.3,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,19005.3,-0.103281,19005.3,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,19005.3,-0.103281,19005.3,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,19129,-0.0934157,19129,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,19129,-0.0934157,19129,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,19266.8,-0.082423,19266.8,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,19266.8,-0.082423,19266.8,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,19420.1,-0.0701952,19420.1,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,19420.1,-0.0701952,19420.1,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,19590.3,-0.0566167,19590.3,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,19590.3,-0.0566167,19590.3,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,19777.4,-0.0416871,19777.4,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,19777.4,-0.0416871,19777.4,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,19982.6,-0.0253197,19982.6,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,19982.6,-0.0253197,19982.6,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,20208.6,-0.00729197,20208.6,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,20208.6,-0.00729197,20208.6,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,20456.4,0.0124765,20456.4,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,20456.4,0.0124765,20456.4,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,20726.3,0.0340041,20726.3,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,20726.3,0.0340041,20726.3,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,21022.3,0.0576202,21022.3,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,21022.3,0.0576202,21022.3,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,21348.7,0.0836593,21348.7,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,21348.7,0.0836593,21348.7,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,21706.9,0.112229,21706.9,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,21706.9,0.112229,21706.9,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,22099,0.14351,22099,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,22099,0.14351,22099,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
1,22532.2,0.178071,22532.2,0,0,0,0.0475513,0.0475513,0.1,-0.0347917,48,2
1,22532.2,0.178071,22532.2,0,0,0,0.0475513,0.0475513,-0.1,-0.0347917,49,2
1,23014.4,0.216538,23014.4,0,0,0,0.0423628,0.0423628,0.1,-0.0330967,50,2
1,23014.4,0.216538,23014.4,0,0,0,0.0423628,0.0423628,-0.1,-0.0330967,51,2
1,23550.4,0.259297,23550.4,0,0,0,0.0374623,0.0374623,0.1,-0.0313599,52,2
1,23550.4,0.259297,23550.4,0,0,0,0.0374623,0.0374623,-0.1,-0.0313599,53,2
1,24143.8,0.306629,24143.8,0,0,0,0.0328414,0.0328414,0.1,-0.0295785,54,2
1,24143.8,0.306629,24143.8,0,0,0,0.0328414,0.0328414,-0.1,-0.0295785,55,2
1,24803.7,0.359273,24803.7,0,0,0,0.0284936,0.0284936,0.1,-0.0277486,56,2
1,24803.7,0.359273,24803.7,0,0,0,0.0284936,0.0284936,-0.1,-0.0277486,57,2
1,25545,0.418408,25545,0,0,0,0.0244141,0.0244141,0.1,-0.0258654,58,2
1,25545,0.418408,25545,0,0,0,0.0244141,0.0244141,-0.1,-0.0258654,59,2
